comparison	element	configuration	system	epsilon	status	left_min_volume	left_bulk_modulus_ev_ang3	left_bulk_deriv	right_min_volume	right_bulk_modulus_ev_ang3	right_bulk_deriv
total_original	Fr	X/Diamond	Fr-X/Diamond		missing_fit						
total_original	Fr	X/FCC	Fr-X/FCC		missing_fit						
total_original	Fr	X/SC	Fr-X/SC		missing_fit						
total_original	Ga	X/BCC	Ga-X/BCC	0.74614810068	ok	19.4465464374	0.290011672629	4.94130119922	19.2026282004	0.297523848528	5.06618494885
total_original	Ga	X/Diamond	Ga-X/Diamond	0.310560280217	ok	51.087365735	0.218555474818	5.13408443898	50.8333264764	0.222201360125	5.20353371551
total_original	Ga	X/FCC	Ga-X/FCC	0.775503866026	ok	19.194382194	0.296302558438	4.60633258106	18.9426031637	0.303068285529	4.80555558575
total_original	Ga	X/SC	Ga-X/SC	0.434766266534	ok	20.253724494	0.281867394294	5.17217780114	20.1156222923	0.282453225169	4.91024088311
total_original	Gd	X/BCC	Gd-X/BCC		missing_fit						
total_original	Gd	X/Diamond	Gd-X/Diamond		missing_fit						
total_original	Gd	X/FCC	Gd-X/FCC		missing_fit						
total_original	Gd	X/SC	Gd-X/SC		missing_fit						
total_original	Ge	X/BCC	Ge-X/BCC	0.440030405957	ok	19.3934241134	0.402847714646	4.54459144237	19.2595291758	0.397782392433	4.48346548018
total_original	Ge	X/Diamond	Ge-X/Diamond	0.328323192815	ok	48.0572037811	0.368105230962	4.68849611908	47.8064518224	0.367592591399	4.85499145084
total_original	Ge	X/FCC	Ge-X/FCC	0.311908489677	ok	19.6602081881	0.398942048503	4.33303631657	19.5674985288	0.390400500663	4.14139006639
total_original	Ge	X/SC	Ge-X/SC	0.535927599376	ok	20.1064202745	0.421810485081	4.54905844988	19.9399884294	0.426897318571	3.4973510005
total_original	H	X/BCC	H-X/BCC		missing_fit						
total_original	H	X/Diamond	H-X/Diamond	0.212338694131	ok	6.85564770384	0.595697261182	2.67777541491	6.83414042417	0.568648143938	3.04475314128
total_original	H	X/FCC	H-X/FCC		missing_fit						
total_original	H	X/SC	H-X/SC		missing_fit						
total_original	He	X/BCC	He-X/BCC	0.221551812262	ok	18.1137919769	0.00530909282885	6.55093017689	18.0503682537	0.00522204649412	6.99034680246
total_original	He	X/Diamond	He-X/Diamond	0.79041918179	ok	65.1550297251	0.00162793362644	6.54648892765	64.2654538507	0.00170520624113	7.07971588307
total_original	He	X/FCC	He-X/FCC	0.235587054784	ok	17.8733778191	0.00555082632192	6.49826889724	17.8066805877	0.00542790948489	7.10703496321
total_original	He	X/SC	He-X/SC	0.532899688613	ok	21.7016553279	0.00367569694075	6.57932381671	21.510432161	0.00378128472515	6.87947059133
total_original	Hf	X/BCC	Hf-X/BCC	0.128890566705	ok	22.349638888	0.615445254324	3.25563222348	22.3041909595	0.621325159765	3.27595381583
total_original	Hf	X/Diamond	Hf-X/Diamond	0.295156741921	ok	70.475286247	0.185376188415	1.07465547403	70.1434840322	0.185342453846	1.30405226628
total_original	Hf	X/FCC	Hf-X/FCC	0.0389260950786	ok	22.5819772131	0.632182129568	3.23656522777	22.5674718567	0.633579807999	3.32484922063
total_original	Hf	X/SC	Hf-X/SC	0.158102216112	ok	24.8428268724	0.448051126306	3.29615026465	24.7799283499	0.456583084893	3.41669873444
total_original	Hg	X/BCC	Hg-X/BCC	0.309339333868	ok	29.3906442984	0.0582605911344	11.5096043634	29.2651292528	0.0580914427852	9.84428702565
total_original	Hg	X/Diamond	Hg-X/Diamond	0.0912173283888	ok	112.784629428	0.0107429472267	1.87416354846	112.580518768	0.0108935499468	3.00934162084
