comparison	element	configuration	system	epsilon	status	left_min_volume	left_bulk_modulus_ev_ang3	left_bulk_deriv	right_min_volume	right_bulk_modulus_ev_ang3	right_bulk_deriv
pseudopotential_improved	Rn	X/Diamond	Rn-X/Diamond	0.108928238837	ok	354.408056074	0.00102069248635	7.66255583077	353.811459197	0.00103654761254	7.41362114005
pseudopotential_improved	Rn	X/FCC	Rn-X/FCC	0.0849143854909	ok	93.2549914216	0.00335662401495	7.19254112735	93.1564159759	0.00342163238124	6.3271827379
pseudopotential_improved	Rn	X/SC	Rn-X/SC	0.0645989492522	ok	117.816098422	0.00226142115393	7.61234859862	117.693797212	0.00229279842124	7.56020794371
pseudopotential_improved	Ru	X/BCC	Ru-X/BCC	0.54049885629	ok	14.3578236469	1.72915873642	4.87030301984	14.2326858206	1.74095893678	4.87534789794
pseudopotential_improved	Ru	X/Diamond	Ru-X/Diamond	0.551724397103	ok	40.9407731379	1.01363643818	4.73721713061	40.5762110097	1.01792934505	4.76369710665
pseudopotential_improved	Ru	X/FCC	Ru-X/FCC	0.526711307374	ok	13.9522756024	1.89815513922	4.85142714284	13.8340082948	1.90974579028	4.85754743944
pseudopotential_improved	Ru	X/SC	Ru-X/SC	0.54604790109	ok	15.9755911591	1.36476031554	4.76092380869	15.8348752178	1.37397828373	4.76016988807
pseudopotential_improved	S	X/BCC	S-X/BCC	0.59285482561	ok	15.6110177505	0.519757867191	4.19237106028	15.7623579418	0.517362960706	4.22062355984
pseudopotential_improved	S	X/Diamond	S-X/Diamond	0.659104123525	ok	48.0396044174	0.273977798101	3.50245568423	48.5622405931	0.274203044654	3.53800287999
pseudopotential_improved	S	X/FCC	S-X/FCC	0.603494248689	ok	15.7239241588	0.49434980787	4.20544550044	15.8793828232	0.49196672951	4.23297853515
pseudopotential_improved	S	X/SC	S-X/SC	0.602434832043	ok	17.0493411146	0.520339604425	4.1661663239	17.2176671989	0.517822945427	4.17903407557
pseudopotential_improved	Sb	X/BCC	Sb-X/BCC	0.556192595769	ok	27.4702434126	0.377232760347	4.55321899908	27.2262001841	0.373082807474	4.50694437873
pseudopotential_improved	Sb	X/Diamond	Sb-X/Diamond	0.414120563938	ok	85.9110310513	0.193257547974	4.11421592079	85.3461744512	0.193875785153	4.12279330069
pseudopotential_improved	Sb	X/FCC	Sb-X/FCC	0.520715743097	ok	27.7216582922	0.371032090376	4.428192936	27.4927597992	0.365907496046	4.37030328711
pseudopotential_improved	Sb	X/SC	Sb-X/SC	0.507075148794	ok	30.3034235675	0.340282075945	4.63570283342	30.0575023379	0.340322348469	4.64274578525
pseudopotential_improved	Sc	X/BCC	Sc-X/BCC	0.0869910792502	ok	24.8508673429	0.330565077919	3.25779152001	24.8846084327	0.330575359077	3.25088686064
pseudopotential_improved	Sc	X/Diamond	Sc-X/Diamond	0.333081372582	ok	68.5224864241	0.0536847213131	5.64691035847	68.8895896617	0.0528758873156	5.60331735158
pseudopotential_improved	Sc	X/FCC	Sc-X/FCC	0.0831310762942	ok	24.6537534546	0.318730204861	3.16476501546	24.6857439215	0.318685101607	3.15893354297
pseudopotential_improved	Sc	X/SC	Sc-X/SC	0.111312598069	ok	26.0999019187	0.220605462312	3.01557473422	26.1452422987	0.220599546918	3.01086181901
pseudopotential_improved	Se	X/BCC	Se-X/BCC	0.222093960361	ok	20.2887708844	0.451298206099	4.57142358055	20.3600893304	0.447740118405	4.56989480874
pseudopotential_improved	Se	X/Diamond	Se-X/Diamond	0.236015754023	ok	63.2713799926	0.243201563833	4.10410217622	63.5074480275	0.241618282166	4.0959581283
